wines_name,keywords_name,group_name
Clos de Tart Grand Cru Monopole,citrus,citrus_fruit
Clos de Tart Grand Cru Monopole,coffee,non_oak
Clos de Tart Grand Cru Monopole,coffee,oak
Clos de Tart Grand Cru Monopole,cream,microbio
Clos de Tart Grand Cru Monopole,toast,microbio
Clos de Tart Grand Cru Monopole,toast,non_oak
Clos de Vougeot,citrus,citrus_fruit
Clos de Vougeot,coffee,non_oak
Clos de Vougeot,coffee,oak
Clos de Vougeot,toast,microbio
Clos de Vougeot,toast,non_oak
Clos de Vougeot Grand Cru,coffee,non_oak
Clos de Vougeot Grand Cru,coffee,oak
Clos de la Coulée de Serrant,citrus,citrus_fruit
Clos de la Coulée de Serrant,citrus zest,citrus_fruit
Clos de la Coulée de Serrant,coffee,non_oak
Clos de la Coulée de Serrant,coffee,oak
Clos de la Coulée de Serrant,cream,microbio
Clos de la Coulée de Serrant,green apple,tree_fruit
Clos de la Coulée de Serrant,toast,microbio
Clos de la Coulée de Serrant,toast,non_oak
Clos de la Coulée de Serrant,toasted almond,non_oak
Clos de la Coulée de Serrant,toasted bread,microbio
Clos de la Coulée de Serrant,toasted nuts,non_oak
Clos de la Roche Grand Cru,coffee,non_oak
Clos de la Roche Grand Cru,coffee,oak
Clos de la Roche Grand Cru,toast,microbio
Clos de la Roche Grand Cru,toast,non_oak
Clos de la Roche Grand Cru Cuvée Vieilles Vignes,citrus,citrus_fruit
Clos de la Roche Grand Cru Cuvée Vieilles Vignes,coffee,non_oak
Clos de la Roche Grand Cru Cuvée Vieilles Vignes,coffee,oak
Clos de la Roche Grand Cru Cuvée Vieilles Vignes,cream,microbio
Clos de la Roche Grand Cru Cuvée Vieilles Vignes,toast,microbio
Clos de la Roche Grand Cru Cuvée Vieilles Vignes,toast,non_oak
Clos de la Roche Grand Cru Cuvée Vieilles Vignes,toasted bread,microbio
Clos des Goisses Champagne,citrus,citrus_fruit
Clos des Goisses Champagne,citrus zest,citrus_fruit
Clos des Goisses Champagne,coffee,non_oak
Clos des Goisses Champagne,coffee,oak
Clos des Goisses Champagne,cream,microbio
Clos des Goisses Champagne,green apple,tree_fruit
Clos des Goisses Champagne,hazelnut cream,non_oak
Clos des Goisses Champagne,toast,microbio
Clos des Goisses Champagne,toast,non_oak
Clos des Goisses Champagne,toasted almond,non_oak
Clos des Goisses Champagne,toasted bread,microbio
Clos des Goisses Champagne,toasted nuts,non_oak
Clos des Lambrays Grand Cru,citrus,citrus_fruit
Clos des Lambrays Grand Cru,coffee,non_oak
Clos des Lambrays Grand Cru,coffee,oak
Clos des Lambrays Grand Cru,cream,microbio
Clos des Lambrays Grand Cru,toast,microbio
Clos des Lambrays Grand Cru,toast,non_oak
Clos des Porrets Nuits-Saint-Georges 1er Cru,citrus,citrus_fruit
Clos des Porrets Nuits-Saint-Georges 1er Cru,coffee,non_oak
Clos des Porrets Nuits-Saint-Georges 1er Cru,coffee,oak
Clos des Porrets Nuits-Saint-Georges 1er Cru,ground coffee,earth
Clos des Porrets Nuits-Saint-Georges 1er Cru,toast,microbio
Clos des Porrets Nuits-Saint-Georges 1er Cru,toast,non_oak
Clos du Mesnil,citrus,citrus_fruit
Clos du Mesnil,citrus blossom,floral
Clos du Mesnil,coffee,non_oak
Clos du Mesnil,coffee,oak
Clos du Mesnil,cream,microbio
Clos du Mesnil,green apple,tree_fruit
Clos du Mesnil,toast,microbio
Clos du Mesnil,toast,non_oak
Clos du Mesnil,toasted almond,non_oak
Clos du Mesnil,toasted bread,microbio
Clos du Mesnil,toasted nuts,non_oak
Colheita Port,citrus,citrus_fruit
Colheita Port,coffee,non_oak
Colheita Port,coffee,oak
Colheita Port,cream,microbio
Colheita Port,toast,microbio
Colheita Port,toast,non_oak
Colheita Porto,coffee,non_oak
Colheita Porto,coffee,oak
Colheita Porto,cream,microbio
Colheita Porto Branco,coffee,non_oak
Colheita Porto Branco,coffee,oak
Collection,citrus,citrus_fruit
Collection,coffee,non_oak
Collection,coffee,oak
Collection,cream,microbio
Collection,green apple,tree_fruit
Collection,toast,microbio
Collection,toast,non_oak
Collection,toasted almond,non_oak
Collection,toasted nuts,non_oak
Collection Fût de Chêne Brut Champagne Grand Cru 'Ay',cream,microbio
Collection Fût de Chêne Brut Champagne Grand Cru 'Ay',green apple,tree_fruit
Collection Fût de Chêne Brut Champagne Grand Cru 'Ay',toast,microbio
Collection Fût de Chêne Brut Champagne Grand Cru 'Ay',toast,non_oak
Collection Fût de Chêne Brut Champagne Grand Cru 'Ay',toasted almond,non_oak
Collection Vintage 2000 Brut,toasted bread,microbio
Collina Rionda di Serralunga Barolo,coffee,non_oak
Collina Rionda di Serralunga Barolo,coffee,oak
Colore Toscana,coffee,non_oak
Colore Toscana,coffee,oak
Colore Toscana,cream,microbio
Colore Toscana,toast,microbio
Colore Toscana,toast,non_oak
Comtes de Champagne Blanc de Blancs,citrus,citrus_fruit
Comtes de Champagne Blanc de Blancs,citrus oil,earth
Comtes de Champagne Blanc de Blancs,citrus zest,citrus_fruit
Comtes de Champagne Blanc de Blancs,coffee,non_oak
Comtes de Champagne Blanc de Blancs,coffee,oak
Comtes de Champagne Blanc de Blancs,cream,microbio
Comtes de Champagne Blanc de Blancs,green apple,tree_fruit
Comtes de Champagne Blanc de Blancs,ground coffee,earth
Comtes de Champagne Blanc de Blancs,toast,microbio
Comtes de Champagne Blanc de Blancs,toast,non_oak
Comtes de Champagne Blanc de Blancs,toasted almond,non_oak
Comtes de Champagne Blanc de Blancs,toasted bread,microbio
Comtes de Champagne Blanc de Blancs,toasted nuts,non_oak
Conde de Superunda,coffee,non_oak
Conde de Superunda,coffee,oak
Conde de Superunda,toast,microbio
Conde de Superunda,toast,non_oak
Contador Rioja,coffee,non_oak
Contador Rioja,coffee,oak
Contador Rioja,cream,microbio
Contador Rioja,toast,microbio
Contador Rioja,toast,non_oak
Conteisa Langhe,citrus,citrus_fruit
Conteisa Langhe,coffee,non_oak
Conteisa Langhe,coffee,oak
Conteisa Langhe,cream,microbio
Conteisa Langhe,toast,microbio
Conteisa Langhe,toast,non_oak
Continuum Estate,coffee,non_oak
Continuum Estate,coffee,oak
Continuum Estate,cream,microbio
Continuum Estate,green apple,tree_fruit
Continuum Estate,toast,microbio
Continuum Estate,toast,non_oak
Continuum Estate,toasted almond,non_oak
Corte di Cama Sforzato di Valtellina,coffee,non_oak
Corte di Cama Sforzato di Valtellina,coffee,oak
Corte di Cama Sforzato di Valtellina,cream,microbio
Corte di Cama Sforzato di Valtellina,toast,microbio
Corte di Cama Sforzato di Valtellina,toast,non_oak
Corton Grand Cru 'Clos Rognet',coffee,non_oak
Corton Grand Cru 'Clos Rognet',coffee,oak
Corton Grand Cru 'Clos Rognet',toast,microbio
Corton Grand Cru 'Clos Rognet',toast,non_oak
Corton Grand Cru 'Clos Rognet',toasted bread,microbio
Corton-Bressandes Grand Cru,coffee,non_oak
Corton-Bressandes Grand Cru,coffee,oak
Corton-Bressandes Grand Cru,cream,microbio
Corton-Charlemagne Grand Cru,citrus,citrus_fruit
Corton-Charlemagne Grand Cru,citrus,citrus_fruit
Corton-Charlemagne Grand Cru,citrus,citrus_fruit
Corton-Charlemagne Grand Cru,citrus,citrus_fruit
Corton-Charlemagne Grand Cru,citrus,citrus_fruit
Corton-Charlemagne Grand Cru,citrus,citrus_fruit
Corton-Charlemagne Grand Cru,citrus,citrus_fruit
Corton-Charlemagne Grand Cru,citrus,citrus_fruit
Corton-Charlemagne Grand Cru,citrus blossom,floral
Corton-Charlemagne Grand Cru,citrus blossom,floral
Corton-Charlemagne Grand Cru,citrus oil,earth
Corton-Charlemagne Grand Cru,citrus zest,citrus_fruit
Corton-Charlemagne Grand Cru,citrus zest,citrus_fruit
Corton-Charlemagne Grand Cru,citrus zest,citrus_fruit
Corton-Charlemagne Grand Cru,coffee,non_oak
Corton-Charlemagne Grand Cru,coffee,non_oak
Corton-Charlemagne Grand Cru,coffee,non_oak
Corton-Charlemagne Grand Cru,coffee,oak
Corton-Charlemagne Grand Cru,coffee,oak
Corton-Charlemagne Grand Cru,coffee,oak
Corton-Charlemagne Grand Cru,cream,microbio
Corton-Charlemagne Grand Cru,cream,microbio
Corton-Charlemagne Grand Cru,cream,microbio
Corton-Charlemagne Grand Cru,cream,microbio
Corton-Charlemagne Grand Cru,cream,microbio
Corton-Charlemagne Grand Cru,cream,microbio
Corton-Charlemagne Grand Cru,cream,microbio
Corton-Charlemagne Grand Cru,cream,microbio
Corton-Charlemagne Grand Cru,cream,microbio
Corton-Charlemagne Grand Cru,green apple,tree_fruit
Corton-Charlemagne Grand Cru,green apple,tree_fruit
Corton-Charlemagne Grand Cru,green apple,tree_fruit
Corton-Charlemagne Grand Cru,green apple,tree_fruit
Corton-Charlemagne Grand Cru,green apple,tree_fruit
Corton-Charlemagne Grand Cru,green apple,tree_fruit
Corton-Charlemagne Grand Cru,green apple,tree_fruit
Corton-Charlemagne Grand Cru,green apple,tree_fruit
Corton-Charlemagne Grand Cru,green apple,tree_fruit
Corton-Charlemagne Grand Cru,toast,microbio
Corton-Charlemagne Grand Cru,toast,microbio
Corton-Charlemagne Grand Cru,toast,microbio
Corton-Charlemagne Grand Cru,toast,microbio
Corton-Charlemagne Grand Cru,toast,microbio
Corton-Charlemagne Grand Cru,toast,microbio
Corton-Charlemagne Grand Cru,toast,microbio
Corton-Charlemagne Grand Cru,toast,microbio
Corton-Charlemagne Grand Cru,toast,non_oak
Corton-Charlemagne Grand Cru,toast,non_oak
Corton-Charlemagne Grand Cru,toast,non_oak
Corton-Charlemagne Grand Cru,toast,non_oak
Corton-Charlemagne Grand Cru,toast,non_oak
Corton-Charlemagne Grand Cru,toast,non_oak
Corton-Charlemagne Grand Cru,toast,non_oak
Corton-Charlemagne Grand Cru,toast,non_oak
Corton-Charlemagne Grand Cru,toasted almond,non_oak
Corton-Charlemagne Grand Cru,toasted almond,non_oak
Corton-Charlemagne Grand Cru,toasted almond,non_oak
Corton-Charlemagne Grand Cru,toasted almond,non_oak
Corton-Charlemagne Grand Cru,toasted almond,non_oak
Corton-Charlemagne Grand Cru,toasted bread,microbio
Corton-Charlemagne Grand Cru,toasted bread,microbio
Corton-Charlemagne Grand Cru,toasted bread,microbio
Corton-Charlemagne Grand Cru,toasted bread,microbio
Corton-Charlemagne Grand Cru,toasted marshmallow,oak
Corton-Charlemagne Grand Cru,toasted nuts,non_oak
Corton-Charlemagne Grand Cru,toasted nuts,non_oak
Corton-Charlemagne Grand Cru,toasted nuts,non_oak
Corton-Charlemagne Grand Cru Blanc,citrus,citrus_fruit
Corton-Charlemagne Grand Cru Blanc,citrus blossom,floral
Corton-Charlemagne Grand Cru Blanc,cream,microbio
Corton-Charlemagne Grand Cru Blanc,green apple,tree_fruit
Corton-Charlemagne Grand Cru Blanc,toast,microbio
Corton-Charlemagne Grand Cru Blanc,toast,non_oak
Cos d'Estournel,citrus,citrus_fruit
Cos d'Estournel,coffee,non_oak
Cos d'Estournel,coffee,oak
Cos d'Estournel,cream,microbio
Cos d'Estournel,green apple,tree_fruit
Cos d'Estournel,ground coffee,earth
Cos d'Estournel,toast,microbio
Cos d'Estournel,toast,non_oak
Cos d'Estournel,toasted almond,non_oak
Cos d'Estournel,toasted bread,microbio
Cosimo Varvaglione Collezione Privata Negroamaro del Salento,coffee,non_oak
Cosimo Varvaglione Collezione Privata Negroamaro del Salento,coffee,oak
Cosimo Varvaglione Collezione Privata Primitivo di Manduria,coffee,non_oak
Cosimo Varvaglione Collezione Privata Primitivo di Manduria,coffee,oak
Cosimo Varvaglione Collezione Privata Primitivo di Manduria,cream,microbio
Cosimo Varvaglione Collezione Privata Primitivo di Manduria,toast,microbio
Cosimo Varvaglione Collezione Privata Primitivo di Manduria,toast,non_oak
Costa Russi (Barbaresco) Langhe,citrus,citrus_fruit
Costa Russi (Barbaresco) Langhe,coffee,non_oak
Costa Russi (Barbaresco) Langhe,coffee,oak
Costa Russi (Barbaresco) Langhe,cream,microbio
Costa Russi (Barbaresco) Langhe,toast,microbio
Costa Russi (Barbaresco) Langhe,toast,non_oak
Costasera Amarone della Valpolicella Classico,citrus,citrus_fruit
Costasera Amarone della Valpolicella Classico,coffee,non_oak
Costasera Amarone della Valpolicella Classico,coffee,oak
Costasera Amarone della Valpolicella Classico,cream,microbio
Costasera Amarone della Valpolicella Classico,ground coffee,earth
Costasera Amarone della Valpolicella Classico,toast,microbio
Costasera Amarone della Valpolicella Classico,toast,non_oak
Costasera Amarone della Valpolicella Classico,toasted almond,non_oak
Costasera Amarone della Valpolicella Classico,toasted bread,microbio
Coteau de Vernon Condrieu,citrus,citrus_fruit
Coteau de Vernon Condrieu,citrus oil,earth
Coteau de Vernon Condrieu,cream,microbio
Coteau de Vernon Condrieu,green apple,tree_fruit
Coteau de Vernon Condrieu,toast,microbio
Coteau de Vernon Condrieu,toast,non_oak
Coteau de Vernon Condrieu,toasted almond,non_oak
Cream Tradición Vos 20 Years,citrus,citrus_fruit
Cream Tradición Vos 20 Years,coffee,non_oak
Cream Tradición Vos 20 Years,coffee,oak
Cream Tradición Vos 20 Years,cream,microbio
Cresasso Corvina Veronese,coffee,non_oak
Cresasso Corvina Veronese,coffee,oak
Cresasso Corvina Veronese,cream,microbio
Cresasso Corvina Veronese,toast,microbio
Cresasso Corvina Veronese,toast,non_oak
Crescendo,coffee,non_oak
Crescendo,coffee,oak
Crescendo,cream,microbio
Crescendo,toast,microbio
Crescendo,toast,non_oak
Crichet Pajè Barbaresco,coffee,non_oak
Crichet Pajè Barbaresco,coffee,oak
Crichet Pajè Barbaresco,cream,microbio
Crichet Pajè Barbaresco,toast,microbio
Crichet Pajè Barbaresco,toast,non_oak
Cristal Brut Champagne (Millésimé),citrus,citrus_fruit
Cristal Brut Champagne (Millésimé),citrus blossom,floral
Cristal Brut Champagne (Millésimé),citrus oil,earth
Cristal Brut Champagne (Millésimé),citrus zest,citrus_fruit
Cristal Brut Champagne (Millésimé),coffee,non_oak
Cristal Brut Champagne (Millésimé),coffee,oak
Cristal Brut Champagne (Millésimé),cream,microbio
Cristal Brut Champagne (Millésimé),green apple,tree_fruit
Cristal Brut Champagne (Millésimé),hazelnut cream,non_oak
Cristal Brut Champagne (Millésimé),toast,microbio
Cristal Brut Champagne (Millésimé),toast,non_oak
Cristal Brut Champagne (Millésimé),toasted almond,non_oak
Cristal Brut Champagne (Millésimé),toasted bread,microbio
Cristal Brut Champagne (Millésimé),toasted marshmallow,oak
Cristal Brut Champagne (Millésimé),toasted nuts,non_oak
Cristal Rosé Brut Champagne (Millésimé),citrus,citrus_fruit
Cristal Rosé Brut Champagne (Millésimé),citrus blossom,floral
Cristal Rosé Brut Champagne (Millésimé),coffee,non_oak
Cristal Rosé Brut Champagne (Millésimé),coffee,oak
Cristal Rosé Brut Champagne (Millésimé),cream,microbio
Cristal Rosé Brut Champagne (Millésimé),green apple,tree_fruit
Cristal Rosé Brut Champagne (Millésimé),toast,microbio
Cristal Rosé Brut Champagne (Millésimé),toast,non_oak
Cristal Rosé Brut Champagne (Millésimé),toasted almond,non_oak
Cristal Rosé Brut Champagne (Millésimé),toasted bread,microbio
Cristal Rosé Brut Champagne (Millésimé),toasted nuts,non_oak
Cristal Rosé Vinothèque,citrus,citrus_fruit
Cristal Vinothèque,citrus,citrus_fruit
Cristal Vinothèque,coffee,non_oak
Cristal Vinothèque,coffee,oak
Cristal Vinothèque,cream,microbio
Cristal Vinothèque,green apple,tree_fruit
Cristal Vinothèque,toast,microbio
Cristal Vinothèque,toast,non_oak
Croce Del Gal Riserva Amarone della Valpolicella Classico,coffee,non_oak
Croce Del Gal Riserva Amarone della Valpolicella Classico,coffee,oak
Cuve 38 Blanc de Blancs Champagne (La Réserve Perpétuelle),citrus,citrus_fruit
Cuve 38 Blanc de Blancs Champagne (La Réserve Perpétuelle),coffee,non_oak
Cuve 38 Blanc de Blancs Champagne (La Réserve Perpétuelle),coffee,oak
Cuvée Annamaria Clementi (Extra Brut),citrus,citrus_fruit
Cuvée Annamaria Clementi (Extra Brut),citrus zest,citrus_fruit
Cuvée Annamaria Clementi (Extra Brut),coffee,non_oak
Cuvée Annamaria Clementi (Extra Brut),coffee,oak
Cuvée Annamaria Clementi (Extra Brut),cream,microbio
Cuvée Annamaria Clementi (Extra Brut),green apple,tree_fruit
Cuvée Annamaria Clementi (Extra Brut),toast,microbio
Cuvée Annamaria Clementi (Extra Brut),toast,non_oak
Cuvée Annamaria Clementi (Extra Brut),toasted almond,non_oak
Cuvée Annamaria Clementi (Extra Brut),toasted bread,microbio
Cuvée Extase Blanc de Blancs Champagne Grand Cru,cream,microbio
Cuvée Extase Blanc de Blancs Champagne Grand Cru,green apple,tree_fruit
Cuvée Extase Blanc de Blancs Champagne Grand Cru,toast,microbio
Cuvée Extase Blanc de Blancs Champagne Grand Cru,toast,non_oak
Cuvée Extase Blanc de Blancs Champagne Grand Cru,toasted nuts,non_oak
Cuvée Impériale Châteauneuf-du-Pape,citrus,citrus_fruit
Cuvée Impériale Châteauneuf-du-Pape,coffee,non_oak
Cuvée Impériale Châteauneuf-du-Pape,coffee,oak
Cuvée Impériale Châteauneuf-du-Pape,cream,microbio
Cuvée Impériale Châteauneuf-du-Pape,toast,microbio
Cuvée Impériale Châteauneuf-du-Pape,toast,non_oak
Cuvée Impériale Châteauneuf-du-Pape,toasted almond,non_oak
Cuvée Kermesse Rosso,coffee,non_oak
Cuvée Kermesse Rosso,coffee,oak
Cuvée Kermesse Rosso,cream,microbio
Cuvée Kermesse Rosso,toast,microbio
Cuvée Kermesse Rosso,toast,non_oak
Cuvée Madame Barsac,citrus,citrus_fruit
Cuvée Madame Barsac,toast,microbio
Cuvée Madame Barsac,toast,non_oak
Cuvée Nicolas François Billecart Brut Champagne,citrus,citrus_fruit
Cuvée Nicolas François Billecart Brut Champagne,citrus blossom,floral
Cuvée Nicolas François Billecart Brut Champagne,citrus oil,earth
Cuvée Nicolas François Billecart Brut Champagne,citrus zest,citrus_fruit
Cuvée Nicolas François Billecart Brut Champagne,coffee,non_oak
Cuvée Nicolas François Billecart Brut Champagne,coffee,oak
Cuvée Nicolas François Billecart Brut Champagne,cream,microbio
Cuvée Nicolas François Billecart Brut Champagne,green apple,tree_fruit
Cuvée Nicolas François Billecart Brut Champagne,toast,microbio
Cuvée Nicolas François Billecart Brut Champagne,toast,non_oak
Cuvée Nicolas François Billecart Brut Champagne,toasted almond,non_oak
Cuvée Nicolas François Billecart Brut Champagne,toasted bread,microbio
Cuvée Nicolas François Billecart Brut Champagne,toasted marshmallow,oak
Cuvée Nicolas François Billecart Brut Champagne,toasted nuts,non_oak
Cuvée Risleus Brut Champagne Premier Cru,citrus,citrus_fruit
Cuvée Risleus Brut Champagne Premier Cru,citrus zest,citrus_fruit
Cuvée Risleus Brut Champagne Premier Cru,coffee,non_oak
Cuvée Risleus Brut Champagne Premier Cru,coffee,oak
Cuvée Risleus Brut Champagne Premier Cru,cream,microbio
Cuvée Risleus Brut Champagne Premier Cru,green apple,tree_fruit
Cuvée Risleus Brut Champagne Premier Cru,toast,microbio
Cuvée Risleus Brut Champagne Premier Cru,toast,non_oak
Cuvée des Cadettes Châteauneuf-du-Pape,coffee,non_oak
Cuvée des Cadettes Châteauneuf-du-Pape,coffee,oak
Cuvée des Cadettes Châteauneuf-du-Pape,cream,microbio
Cuvée des Cadettes Châteauneuf-du-Pape,toast,microbio
Cuvée des Cadettes Châteauneuf-du-Pape,toast,non_oak
Cuvée des Enchanteleurs Brut Champagne,citrus,citrus_fruit
Cuvée des Enchanteleurs Brut Champagne,citrus zest,citrus_fruit
Cuvée des Enchanteleurs Brut Champagne,coffee,non_oak
Cuvée des Enchanteleurs Brut Champagne,coffee,oak
Cuvée des Enchanteleurs Brut Champagne,cream,microbio
Cuvée des Enchanteleurs Brut Champagne,green apple,tree_fruit
Cuvée des Enchanteleurs Brut Champagne,toast,microbio
Cuvée des Enchanteleurs Brut Champagne,toast,non_oak
Cuvée des Enchanteleurs Brut Champagne,toasted almond,non_oak
Cuvée des Hussards Vieilles Vignes Brut Champagne Premier Cru,cream,microbio
Cuvée des Hussards Vieilles Vignes Brut Champagne Premier Cru,toast,microbio
Cuvée des Hussards Vieilles Vignes Brut Champagne Premier Cru,toast,non_oak
Cà Bertoldi Amarone della Valpolicella Classico,coffee,non_oak
Cà Bertoldi Amarone della Valpolicella Classico,coffee,oak
Cà Bertoldi Amarone della Valpolicella Classico,cream,microbio
Cà Bertoldi Amarone della Valpolicella Classico,toast,microbio
Cà Bertoldi Amarone della Valpolicella Classico,toast,non_oak
Côte Rôtie La Brocarde,citrus,citrus_fruit
Côte Rôtie La Brocarde,coffee,non_oak
Côte Rôtie La Brocarde,coffee,oak
Côte Rôtie La Brocarde,toast,microbio
Côte Rôtie La Brocarde,toast,non_oak
Côte à Côte Estate,coffee,non_oak
Côte à Côte Estate,coffee,oak
Côte à Côte Estate,toast,microbio
Côte à Côte Estate,toast,non_oak
Côte-Rôtie,coffee,non_oak
Côte-Rôtie,coffee,oak
